1046430	WW00109843100
1046435	WW00109843200
1046440	WW00109843300
1046440	WW00132939500
1046445	WW00109843400
1046450	WW00109843500
1046450	WW00132939500
1046455	WW00109843600
1046455	WW00132940100
1046460	WW00109843700
1046460	WW00132940100
1046465	WW00109843800
1046465	WW00132939500
1046470	WW00109843900
1046470	WW00132939900
1046475	WW00109844000
1046475	WW00132939200
1046480	WW00109844100
1046480	WW00132940400
1046485	WW00109844200
1046485	WW00132940500
1046490	WW00109844300
1046490	WW00132939500
1046495	WW00109844400
1046495	WW00109844900
1046500	WW00109844600
1046500	WW00132939900
1046505	WW00109844700
1046505	WW00132939800
1046510	WW00109844800
1046515	WW00109844900
1046515	WW00132939500
1139699	WW00116090900
1139702	WW00116091000
1139705	WW00134974600
1139708	WW00134975200
1139711	WW00134975100
1139714	WW00134975700
1139723	WW00134975500
1139738	WW00134974500
1140026	WW00132939500
1140028	WW00132939800
1140030	WW00132940100
1140036	WW00134974600
1140040	WW00134974500
1140048	WW00134975100
1140056	WW00134975500
1140067	WW00109843200
1140073	WW00109844800
1140079	WW00109843400
1140082	WW00109843100
1140085	WW00109844000
1140100	WW00114742900
1140104	WW00114741900
1140107	WW00114742800
1213392	WW00109844800
1213419	WW00109843300
1213436	WW00132939900
1213587	WW00111909900
1213604	WW00112179300
1229205	WW00134973900
1229229	WW00134973700
1229244	WW00134974700
1229251	WW00134974800
1229259	WW00134974900
1229267	WW00134975600
1229283	WW00134975000
1229290	WW00134975300
1229298	WW00134975400
1258802	WW00132939500
1260675	WW00132939600
1260680	WW00132939900
1260685	WW00132939900
1296916	WW00134975100
1307987	WW00112179200
1307990	WW00111909900
1307996	WW00112179000
1308002	WW00135317700
1308014	WW00136901200
1308020	WW00135317900
1308023	WW00134395900
1350514	WW00859323800
1350516	WW00136881400
1350518	WW00136886200
1350520	WW00119974600
1353692	WW00859323800
1356848	WW00109843100
1359389	WW00860357200
1359395	WW00860075800
1359398	WW00860355300
1359401	WW00860355400
1359406	WW00860355500
1359411	WW00860355600
1359414	WW00860355700
1359420	WW00860355800
1359424	WW00860355900
1359428	WW00860267000
1359437	WW00860455200
1359441	WW00860356100
1359453	WW00864569900
1366112	WW00859323800
1366114	WW00859323800
1372432	WW00860075800
1372434	WW00860355400
1372437	WW00860355600
1372439	WW00860355800
1373263	WW00859323800
1374713	WW00109844800
1374715	WW00114742800
1374717	WW00114741900
1381758	WW00132939800
1381776	WW00134975100
1381779	WW00109844800
1381782	WW00132939500
1381788	WW00132939900
1381791	WW00132939900
1381794	WW00132939600
1381797	WW00132940100
1385357	WW00134973900
1385360	WW00134975100
1385363	WW00134975200
1385381	WW00132939900
1385384	WW00134975500
1387817	WW00114741900
1389710	WW00860355400
1389714	WW00860355300
1389723	WW00860355600
1389727	WW00860075800
1389731	WW00860455200
1389735	WW00860357200
1389743	WW00860355700
1389754	WW00860267000
1392615	WW00860355300
1392618	WW00860355300
1397774	WW00132939200
1397774	WW00132939800
1397777	WW00132939300
1397777	WW00132939800
1397780	WW00132939200
1397780	WW00132939400
1397783	WW00132939500
1397783	WW00132939800
1397786	WW00132939600
1397786	WW00132939800
1397789	WW00132939500
1397789	WW00132939700
1397792	WW00132939800
1397795	WW00132939900
1397798	WW00132939500
1397798	WW00132940000
1397800	WW00132940100
1397803	WW00132939800
1397803	WW00132940200
1397806	WW00132939800
1397806	WW00132940300
1397809	WW00132939800
1397809	WW00132940400
1397812	WW00132939200
1397812	WW00132940500
1397815	WW00133183200
1399166	WW00859323800
1399172	WW00860355900
1399174	WW00860355700
1402064	WW00859323800
1402066	WW00132939800
1402068	WW00132939500
1402070	WW00132940100
1402072	WW00134975100
1403321	WW00860355600
1403324	WW00860355400
1403327	WW00860355300
1403333	WW00860357200
1403338	WW00860355700
1403341	WW00860355500
1403344	WW00860267000
1403347	WW00860356100
1403350	WW00860455200
1403353	WW00860075800
1403928	WW00132939900
1403932	WW00132939600
1407263	WW00860355300
1407519	WW00860355300
1410716	WW00859323800
1410722	WW00860357200
1410740	WW00860075800
1427807	WW00860075800
1427896	WW00860075800
1428485	WW00860075800
1428488	WW00860355300
1428497	WW00114742900
1428932	WW00860075800
1438872	WW00859323800
1438875	WW00860355300
1439737	WW00860075800
1441637	WW00114741900
1441639	WW00114742100
1441643	WW00114742300
1441649	WW00114742500
1441654	WW00114742800
1441656	WW00114742900
1441658	WW00114743000
1441660	WW00134973700
1441662	WW00134974900
1441911	WW00114742900
1445024	WW00114742900
1446851	WW00860075800
1454504	WW00860355300
1454515	WW00860075800
1457982	WW00860075800
1468942	WW00859323800
1468946	WW00860357200
1468950	WW00860075800
1468952	WW00860355400
1468954	WW00860355500
1468956	WW00860355300
1472928	WW00860267000
1474851	WW00860267000
1477823	WW00860355300
1485601	WW00860355600
1485627	WW00860455200
1511557	WW00114743000
1535441	WW00114742900
1544298	WW00860267000
1551029	WW00132939600
1556393	WW00112179200
1556505	WW00860357200
1562753	WW00860267000
1563718	WW00860267000
1575003	WW00860357200
1576451	WW00860267000
1578652	WW00112179200
1578654	WW00112179000
1578656	WW00112179300
1578658	WW00111909900
1581114	WW00860355500
1582646	WW00860357200
1582648	WW00860357200
1582650	WW00860357200
1582652	WW00860357200
1582654	WW00860267000
1582656	WW00860267000
1582658	WW00860455200
1582662	WW00860455200
1582760	WW00859323800
1582766	WW00860357200
1582774	WW00860075800
1582778	WW00860355400
1582784	WW00860355500
1582790	WW00132939500
1582794	WW00109843200
1582796	WW00134975100
1582798	WW00132939800
1582800	WW00109844700
1582800	WW00860455200
1582800	WW00861202100
1582802	WW00860267000
1582812	WW00114742900
1582816	WW00860355300
1582822	WW00109844800
1582935	WW00860357200
1582937	WW00860357200
1582943	WW00860357200
1582945	WW00860357200
1582947	WW00860357200
1582949	WW00860357200
1582951	WW00860355500
1582953	WW00860355500
1582955	WW00860355300
1582957	WW00860355300
1582959	WW00860355400
1582961	WW00860355400
1582963	WW00109844800
1582965	WW00109844800
1585041	WW00860357200
1587419	WW00860357200
1590340	WW00859323800
1590346	WW00860357200
1590353	WW00860075800
1590357	WW00860355400
1590361	WW00860355500
1590364	WW00132939500
1590372	WW00109843200
1590412	WW00134975100
1590423	WW00132939800
1590427	WW00109844700
1590427	WW00860455200
1590427	WW00861202100
1590432	WW00860267000
1590434	WW00114742900
1590435	WW00860355300
1590436	WW00109844800
1590579	WW00860355400
1591188	WW00860355500
1591193	WW00860357200
1591197	WW00860355300
1595976	WW00860357200
1596261	WW00860357200
1596284	WW00860357200
1596299	WW00860357200
1596305	WW00860357200
1596314	WW00860357200
1596317	WW00860357200
1596329	WW00860355400
1597010	WW00860357200
1603831	WW00859323800
1604542	WW00860355500
1604544	WW00860357200
1640920	WW00134974900
1640924	WW00133183200
1640926	WW00134973900
1640928	WW00134974800
1640930	WW00114742100
1640956	WW00109843600
1640958	WW00134973700
1640963	WW00132939200
1640981	WW00132939400
1640999	WW00132940200
1641009	WW00111909900
1641018	WW00135317900
1641020	WW00135317700
1641022	WW00132940300
1641026	WW00132940500
1641028	WW00114742300
1641030	WW00134974600
1641036	WW00109844200
1641040	WW00132939300
1641048	WW00109843200
1641060	WW00132940400
1641066	WW00134975700
1642079	WW00134975200
1642085	WW00109844100
1642087	WW00109844700
1642089	WW00109844000
1642092	WW00114743000
1642094	WW00116090900
1642098	WW00109843100
1642100	WW00134974700
1642106	WW00134395900
1642108	WW00134975600
1642110	WW00109843800
1642111	WW00116091000
1642112	WW00109844900
1642113	WW00132939700
1642115	WW00109843400
1642117	WW00109844400
1642119	WW00112179300
1642123	WW00109843500
1642124	WW00132940000
1642126	WW00136901200
1642128	WW00134975000
1642129	WW00134974500
1642131	WW00112179200
1642133	WW00109844600
1642135	WW00109843300
1642137	WW00109843900
1642139	WW00109844300
1642141	WW00134975500
1642143	WW00109843700
1642145	WW00112179000
1659671	WW00116090900
1659673	WW00132939800
1659675	WW00114742800
1667547	WW00860357200
1668721	WW00114742100
1668724	WW00109844700
1668727	WW00114742800
1668730	WW00114742900
1668733	WW00114743000
1679562	WW00860075800
1679569	WW00859323800
1692831	WW00860267000
1695615	WW00132939900
1695618	WW00132940500
1695621	WW00132939800
1843895	WW00136158000
1843990	WW00134611500
1844037	WW00136475400
1844038	WW00132939600
1844039	WW00136475500
1844040	WW00136475600
1844041	WW00136471600
1844042	WW00136475800
1844043	WW00136475900
1844044	WW00136476100
1844045	WW00136476200
1844046	WW00136476300
1844047	WW00136476400
1844048	WW00136476500
1844049	WW00136476600
1844050	WW00136476800
1847250	WW00136476400
1847251	WW00136475400
1885839	WW00134611500
1885841	WW00136475400
1885843	WW00132939600
1885847	WW00136475600
1885849	WW00136471600
1885851	WW00136475800
1885853	WW00136475900
1885855	WW00136476100
1885857	WW00136476200
1885859	WW00136476300
1885861	WW00136476400
1885863	WW00136476500
1885865	WW00136476600
1885867	WW00136476800
1885879	WW00136158000
1994822	WW00884074900
1994823	WW00884075200
1994824	WW00884075300
1994825	WW00884075400
1994826	WW00884075600
2011290	WW00894833400
2011294	WW00889276800
2011295	WW00894833500
2011300	WW00894833300
2032921	WW00894833100
2558313	WW00859323800
2796474	WW00134611500
2796475	WW00136475400
2796491	WW00132939600
2796493	WW00136475500
2796512	WW00136475600
2796514	WW00136471600
2796532	WW00136475800
2796537	WW00136475900
2796540	WW00136476100
2796543	WW00136476200
2796547	WW00136476300
2796548	WW00136476400
2796559	WW00136158000
2918237	WW00132939200
2918239	WW00132939300
2918241	WW00132939400
2918251	WW00132939500
2918281	WW00132939600
2918282	WW00132939700
2918283	WW00132939800
2918285	WW00132939900
2918286	WW00132940000
2918287	WW00132940100
2918291	WW00132940200
2918292	WW00132940300
2918305	WW00132940400
2918307	WW00132940500
2947691	WW00894174100
2948375	WW00894174100
2948376	WW00894174100
2948377	WW00894174100
2959311	WW00894859100
2960895	WW00894174100
2966253	WW00894859000
2966405	WW00894722400
2966407	WW00894174500
2966408	WW00894723500
2966408	WW00897394000
2966409	WW00894722900
2966410	WW00894723000
2966411	WW00894174800
2966412	WW00894723100
2966413	WW00894723200
2966414	WW00894723300
2966415	WW00894723400
2966416	WW00894723500
2966417	WW00894174400
2966421	WW00894817200
2966422	WW00894723600
2966423	WW00894817000
2966424	WW00894723700
2966425	WW00894174300
2977251	WW00132940100
2981831	WW00894174100
2981832	WW00894174100
2981833	WW00894174100
2984392	WW00894174100
2984571	WW00894723700
2984572	WW00894723700
2984573	WW00894723700
2984574	WW00894723700
2984575	WW00894723700
2984576	WW00894723700
2984592	WW00894174300
2984593	WW00894174300
2984611	WW00894174100
2984612	WW00894174100
2984613	WW00894174100
2984614	WW00894817000
2984615	WW00894817000
2984616	WW00894817000
2984623	WW00894723600
2984624	WW00894723600
2984625	WW00894723600
2984628	WW00894817200
2984629	WW00894817200
2984630	WW00894817200
2984632	WW00894174400
2984633	WW00894174400
2984634	WW00894174400
2984652	WW00894723400
2984653	WW00894723400
2984654	WW00894723400
2984655	WW00894723300
2984656	WW00894723300
2984657	WW00894723300
2984715	WW00894723500
2984717	WW00894723500
2984718	WW00894723500
2984724	WW00894723200
2984725	WW00894723200
2984726	WW00894723200
2984732	WW00894174500
2984733	WW00894174500
2984734	WW00894174500
2984736	WW00897394000
2984737	WW00894723500
2984738	WW00897394000
2984739	WW00894723100
2984740	WW00894723100
2984741	WW00894723100
2984744	WW00894722900
2984745	WW00894722900
2984746	WW00894722900
2984747	WW00894723000
2984748	WW00894723000
2984749	WW00894723000
2984750	WW00894174800
2984751	WW00894174800
2984752	WW00894174800
2985747	WW00894174100
2989771	WW00894174100
2995615	WW00894722400
2995616	WW00894722400
2995617	WW00894722400
2996792	WW00894174100
2996793	WW00894723600
2996811	WW00132939200
3000864	WW00894722400
3000865	WW00894174500
3000867	WW00894174100
3000868	WW00894723500
3000869	WW00894722900
3000870	WW00894723000
3000871	WW00894174800
3000872	WW00894723100
3000873	WW00894723200
3000874	WW00894723300
3000875	WW00894723400
3000876	WW00894723500
3000877	WW00894174400
3000878	WW00894817200
3000879	WW00894723600
3000880	WW00894817000
3000881	WW00894723700
3000882	WW00894174300
3005457	WW00894722400
3006131	WW00894174100
3006132	WW00897394000
3006134	WW00894722900
3006151	WW00894723000
3006171	WW00894723100
3006172	WW00894723200
3006173	WW00894723300
3006174	WW00894723400
3006175	WW00897394000
3006177	WW00894174400
3006191	WW00894723600
3006192	WW00894817000
3006212	WW00894817200
3008511	WW00894723700
3008531	WW00894174300
3017731	WW00109843100
3017754	WW00109843200
3017760	WW00109843300
3017771	WW00109843400
3017791	WW00109843500
3017834	WW00109843600
3017851	WW00109843700
3017886	WW00109843800
3017891	WW00109843900
3017911	WW00109844000
3017931	WW00109844100
3017957	WW00109844200
3018031	WW00109844300
3018051	WW00109844400
3018071	WW00109844600
3018091	WW00109844700
3018111	WW00109844800
3018131	WW00109844900
3021511	WW00132940500
3028591	WW00894817000
3051314	WW00114741900
3051893	WW00114742100
3051895	WW00114742300
3051913	WW00114742500
3051932	WW00114742800
3051951	WW00114742900
3051952	WW00114743000
3064771	WW00894817000
3064772	WW00894817000
3069051	WW00894817000
3078531	WW00116090900
3078551	WW00116091000
3078571	WW00134975700
3078592	WW00134974600
3078611	WW00134975100
3078631	WW00134975200
3078651	WW00134975500
3078671	WW00134974500
3095731	WW00894817000
3095732	WW00894817000
3095733	WW00894817000
3149091	WW00132939600
3149131	WW00136475800
3149231	WW00132939400
3149232	WW00132940100
3149251	WW00134975100
3149271	WW00109843100
3149291	WW00134975100
3149331	WW00135317900
3209911	WW00894817000
3209916	WW00132939600
3209917	WW00134975100
3209918	WW00132940500
3211838	WW00894723100
3219907	WW00894174100
3219949	WW00894723300
3219950	WW00894817000
3219951	WW00894723700
3219952	WW00134974600
3219953	WW00132939800
3219964	WW00894174500
3236351	WW00894723100
3243511	WW00894174500
3259811	WW00894174500
3276993	WW00894174500
3282042	WW00894174100
3282043	WW00894723300
3310311	WW00894174100
3310331	WW00894723100
3310332	WW00860355500
3310333	WW00894817000
3310334	WW00859323800
3321870	WW00894817000
3335291	WW00894817000
3372441	WW00894817000
3392065	WW00894723300
3396871	WW00894817000
3396891	WW00894817000
3435973	WW00894723300
3502048	WW00859323800
3502131	WW00860357200
3502132	WW00860075800
3502133	WW00860355300
3502134	WW00864569900
3502135	WW00860355400
3502136	WW00860355500
3502137	WW00860355600
3502138	WW00860355700
3502138	WW00894723300
3502139	WW00894174800
3502140	WW00119974600
3502141	WW00894722900
3502142	WW00860355800
3502151	WW00894722900
3502152	WW00860355700
3502152	WW00980112300
3502153	WW00894174100
3502154	WW00894817000
3502155	WW00860355900
3502156	WW00860267000
3502157	WW00860455200
3502158	WW00860356100
3502183	WW00980112300
3516031	WW00859323800
3566541	WW00894174500
3848111	WW00894174500
3848112	WW00894174100
3848113	WW00894723100
3848114	WW00860075800
3848115	WW00897394000
3848116	WW00993353800
3848117	WW00132939200
3848119	WW00134975700
3848120	WW00136476300
3848121	WW00134974600
3848122	WW00132940100
3848123	WW00132939900
3848124	WW00894817000
3848125	WW00859323800
3848126	WW00860267000
3848127	WW00109844800
3848532	WW00860355900
3848533	WW00136475500
3848534	WW00134611500
3854027	WW00993353800
3854672	WW00894174500
3854682	WW00894174100
3854683	WW00894723100
3854684	WW00860075800
3854685	WW00894723600
3854686	WW00897394000
3854687	WW00860355300
3854688	WW00132939200
3854689	WW00134974600
3854690	WW00132939600
3854691	WW00132940100
3854693	WW00132939900
3854694	WW00894817000
3854695	WW00894723700
3854696	WW00860357200
3854697	WW00109844800
